char,division,code,orig_simp,acewho_simp,pinyin
𭱻,,zhgi,,,
𣷞,,zhgi,,,
𰜦,,zhgl,,,
𤃴,,zhgn,,,
溚,氵艹一口,zhgo,,,dá·tǎ
𣿎,,zhgo,,,
𣳘,,zhgu,,,
𣲟,,zhgu,,,
𭳻,,zhgu,,,
𤃫,,zhgv,,,
𣽇,,zhhd,,,
灄,氵耳耳耳,zhhh,,,shè
㵩,氵艹世木,zhhi,,,yì
𭱧,,zhhl,,,
渃,氵艹𠂇口,zhho,,zhh,ruò·rè·luò
𣾁,,zhhq,,,
𫞙,,zhhw,,,
𣳇,,zhig,,,
𣷿,,zhis,,,
渫,氵世木,zhiv,,,xiè
谋,讠艹木,zhiy,zhi,zhi,móu
谍,讠世木,zhiy,,,dié
𤂧,,zhiz,,,
𭱺,,zhjc,,,
漭,氵艹犬廾,zhjh,zhj,zhj,mǎng
𣿝,,zhji,,,
𤀞,,zhjk,,,
𤁊,,zhjp,,,
𤁤,,zhjq,,,
灘,氵艹夫隹,zhjt,,,tān
𤅽,,zhju,,,
𤅼,,zhju,,,
𤅩,,zhju,,,
𣻺,,zhjv,,,
𰵻,,zhjy,,,
𤂍,,zhjz,,,
𤂡,,zhka,,,
洊,氵𠂇丨子,zhkb,,,jiàn
𰜨,,zhkb,,,
𣶿,,zhke,,,
𣿅,,zhke,,,
漠,氵艹日大,zhkf,zhk,zhk,mò
𤂋,,zhki,,,
𰛢,,zhkj,,,
渵,氵艹田,zhkt,,,máo
潢,氵龷由八,zhkt,,,huáng·guāng
𫞞,,zhkt,,,
㳻,氵龷日,zhkv,,,zé
䜦,讠艹日,zhky,,,
澫,氵艹禺,zhky,,,wàn·màn
𬣾,,zhky,,,
𣺞,,zhkz,,,
𭲝,,zhla,,,
𭳷,,zhlg,,,
𤃓,,zhll,,,
𭳎,,zhlo,,,
𣸆,,zhlv,,,
𣶨,,zhlv,,,
𤂢,,zhlv,,,
淽,氵艹止,zhlz,,zhl,zhǐ
𭰯,,zhma,,,
𣹼,,zhme,,,
渶,氵艹冂大,zhmf,,,yīng
𫴴,,zhmi,,,
㳍,氵𠂇巾,zhmj,,,bù
溝,氵{冓上}冂土,zhmj,,,gōu
𣼚,,zhmj,,,
漕,氵{冓上}冂日,zhmk,zhm,zhm,cáo
満,氵艹冂山,zhmm,,,mǎn
𣺙,,zhmo,,,
懘,氵卅巾心,zhmr,,,chì
𢡛,,zhmr,,,
𰒒,,zhmr,,,
𣼛,,zhmx,,,
𬤈,,zhmy,,,
𣽒,,zhnb,,,
𪶲,,zhnf,,,
𤅖,,zhng,,,
𣾟,,zhnj,,,
𤃦,,zhnk,,,
𤄠,,zhnn,,,
灡,氵艹囗丷,zhnx,,zhn,lán
𬉠,,zhnx,,,
𣿑,,zhod,,,
𭲼,,zhog,,,
𣼑,,zhoi,,,
𤃂,,zhoi,,,
漢,氵艹口夫,zhoj,,,hàn
漢,,zhoj,,,
漢,,zhoj,,,
𨆻,,zhol,,,
𤅢,,zhom,,,
𨸉,,zhom,,,
𤁮,,zhoo,,,
𰝅,,zhoo,,,
𤀂,,zhop,,,
𢢉,,zhor,,,
𬉊,,zhor,,,
灌,氵艹吅隹,zhot,,,guàn
𭲑,,zhot,,,
㳓,氵𠂇口,zhov,,,
𣸿,,zhov,,,
𤃥,,zhox,,,
诺,讠艹口,zhoy,zho,zho,nuò
𣼾,,zhpa,,,
𣼒,,zhpa,,,
灆,氵艹𠂉皿,zhpm,,,lán
𭱂,,zhpn,,,
濸,氵艹丿口,zhpo,,zhp,cāng
𣺏,,zhpu,,,
𰵨,,zhpy,,,
㴀,氵艹丿之,zhpz,,,fàn·fān
淇,氵其,zhq,,,qí
潆,氵艹冖糸,zhqa,,,yíng
𬈜,,zhqa,,,
𣸱,,zhqb,,,
涝,氵艹冖力,zhqc,,,lào
𤀘,,zhqf,,,
𭳡,,zhqh,,,
溁,氵艹冖木,zhqi,,,yíng
滞,氵卅冖巾,zhqm,,,zhì
滯,氵卅冖巾,zhqm,,,zhì
𣻉,,zhqm,,,
𤀐,,zhqm,,,
𭲿,,zhqq,,,
㴷,氵耳冖儿,zhqv,,,dān
𣸨,,zhqx,,,
𰵲,,zhqy,,,
𰜑,,zhrd,,,
澌,氵其⺁丅,zhrj,zhr,zhr,sī
𣼵,,zhrl,,,
𭳵,,zhrm,,,
𣽅,,zhro,,,
𬉡,,zhrr,,,
㴕,氵艹禾,zhrv,,,jí
𣵽,,zhry,,,
泄,氵世,zhs,,,xiè·yì
𣹙,,zhsb,,,
𤁱,,zhsf,,,
潵,氵龷月攵,zhsp,,,sàn·sǎ
𪷒,,zhsp,,,
𣿴,,zhss,,,
㵵,氵耳{两撇}{飞右},zhst,,,zòu·jù
𤄓,,zhst,,,
洧,氵𠂇月,zhsv,,,wěi
𣷎,,zhsv,,,
𬈵,,zhsx,,,
䜩,讠艹灬,zhsy,,,yàn
𬣩,,zhsy,,,
𰵔,,zhsy,,,
㵦,氵𠂇月辶,zhsz,,,suí
瀟,氵艹片爿,zhta,,,xiāo
𬈘,,zhta,,,
港,氵龷八巳,zhtd,zht,zht,gǎng·jiǎng
濩,氵艹隹又,zhtd,,,huò·hù
𤅞,,zhtd,,,
𣶼,,zhtd,,,
港,,zhtd,,,
𤃿,,zhtf,,,
𭱄,,zhth,,,
𢩉,,zhth,,,
𤀚,,zhti,,,
𣿢,,zhtj,,,
𬮢,,zhtm,,,
𰿹,,zhtm,,,
𢝳,,zhtr,,,
洪,氵龷八,zhtu,,,hóng
𪈸,,zhtu,,,
𪃡,,zhtu,,,
㳸,氵艹亻匕,zhtv,,,huā
鍙,氵龷八金,zhtv,,,hù
䜤,讠龷八,zhty,,,
𬤰,,zhty,,,
㵧,氵艹人乚,zhuc,,,gé·yì
𣴭,,zhuc,,,
㵏,氵艹人十,zhue,,,cuǐ
𣹀,,zhue,,,
𦴶,,zhui,,,
𤁇,,zhuo,,,
懑,氵艹人心,zhur,,,mèn
𤁸,,zhus,,,
满,氵艹人人,zhuu,zhu,zh,mǎn
𭲁,,zhuu,,,
𭳓,,zhuu,,,
𤁞,,zhva,,,
𡣩,,zhvc,,,
𤂀,,zhvf,,,
𣺛,,zhvf,,,
𤅎,,zhvg,,,
𰜴,,zhvi,,,
𡒗,,zhvj,,,
𤃐,,zhvk,,,
𤄉,,zhvl,,,
𤁃,,zhvm,,,
𣾖,,zhvq,,,
懣,氵艹入心,zhvr,,,mèn
𤃇,,zhvs,,,
滿,氵艹入入,zhvv,,,mǎn
𤂙,,zhvv,,,
𣸃,,zhvw,,,
谎,讠艹{巟下},zhvy,zhv,zhv,huǎng
𭯽,,zhw,,,
𣻡,,zhwb,,,
濍,氵艹丶心,zhwr,,,sōng
𪷺,,zhwr,,,
𤁬,,zhwr,,,
𮢗,,zhwv,,,
𣽐,,zhxe,,,
𣾍,,zhxf,,,
𤁉,,zhxj,,,
溍,氵丌䒑日,zhxk,,,jìn
𬇬,,zhxp,,,
𪶮,,zhxr,,,
𤂣,,zhxt,,,
洃,氵𠂇火,zhxv,,,huī
诙,讠𠂇火,zhxy,zhx,zhx,huī
𬈸,,zhyo,,,
淓,氵艹方,zhyu,,zhy,fāng
𣻿,,zhyx,,,
𣂎,,zhze,,,
𣷸,,zhzz,,,
𤄿,,ziai,,,
𬤘,,ziay,,,
𭳬,,ziba,,,
𰜎,,zibc,,,
濋,氵木乛龰,zibl,,,chǔ
𣵮,,zibv,,,
𪵹,,zibv,,,
𣵎,,zibz,,,
𰛇,,zic,,,
𭰀,,zicl,,,
𫴼,,zicm,,,
𣶲,,zicp,,,
㳐,氵木乚,zicu,,,sà·zhá·zhǎ
𪆟,,zicu,,,
𪆵,,zicu,,,
讨,讠寸,zicy,zic,zic,tǎo
𣸝,,zicy,,,
潔,氵丰刀糸,zida,,zid,jié
𣳱,,zidd,,,
𣸲,,zidf,,,
𣾐,,zieo,,,
𣳰,,zieu,,,
㳹,氵木王,ziev,,,wǎng·wāng
沣,氵丰,zif,,,fēng
渿,氵木示,zifs,,,nài
江,氵工,zig,zi,zi,jiāng
𬇪,,zige,,,
𣸑,,zigi,,,
𪶯,,zigk,,,
𭱊,,zigm,,,
𬮚,,zigm,,,
泍,氵木一,zigu,,,bēn·bèn
𭰉,,zigu,,,
泍,,zigu,,,
湱,氵丰石,zigv,,,huò
澒,氵工頁,zigy,,,hòng·gǒng
讧,讠工,zigy,zig,zig,hòng
𣺇,,zihe,,,
𤁏,,zihk,,,
𤭊,,zihw,,,
𣾕,,ziia,,,
涛,氵丰寸,ziic,zii,zii,tāo
漤,氵木木女,ziic,,,lǎn
澿,氵木木示,ziif,,,qín
𤂑,,ziig,,,
潹,氵木木木,ziii,,,chán
漜,氵木木土,ziij,,,yě
滼,氵木木凡,ziiq,,,fàn
潸,氵木木月,ziis,,,shān
𬈥,,ziis,,,
𣽽,,ziis,,,
淋,氵木木,ziiv,,,lín·lìn
淋,,ziiv,,,
诪,讠丰寸,ziiy,,,zhōu·chóu
𰵱,,ziiy,,,
溎,氵木土土,zijj,,zij,yàn·guì
𭎦,,zijv,,,
𬇩,,zijv,,,
𤂨,,zikf,,,
渣,氵木日一,zikg,zik,zik,zhā
𤀌,,zikk,,,
𤅍,,zikk,,,
㶇,氵木由八,zikt,,,héng
涷,氵木日,zikv,,,dōng
𬇷,,zikv,,,
洡,氵耒,zil,,,lěi·lèi
𥖍,,zilg,,,
𤀦,,zilg,,,
诔,讠耒,zily,zil,zil,lěi
沫,氵末,zim,,,mò
㴂,氵工冂土,zimj,,,tān
𭰩,,ziml,,,
𣿙,,zimn,,,
𰝙,,zimo,,,
洓,氵木冂,zimu,,,sè·qì·zì
𣹟,,zinb,,,
𢩛,,zinh,,,
瀒,氵木囗口,zino,,,sè
𣻘,,zins,,,
湘,氵木目,zinv,zin,zin,xiāng
湅,氵木囗丷,zinx,,,liàn
𬈆,,zioc,,,
瀬,氵木口頁,ziog,,,lài
𰝒,,zioh,,,
𬇧,,ziok,,,
𤃺,,ziok,,,
𬻶,,ziok,,,
溂,氵木口刂,ziol,,,là
潄,氵木口攵,ziop,,,shù
漱,氵木口欠,zioq,zio,zio,shù
𱊞,,zios,,,
𭳼,,ziot,,,
𪄠,,ziou,,,
涑,氵木口,ziov,,,sù
𪵾,,ziov,,,
𣷵,,ziov,,,
𬣷,,zioy,,,
𣸯,,zipb,,,
𪜚,,zipb,,,
𤃏,,zipg,,,
闭,门{于下}丿,zipm,zip,zip,bì
𰝣,,zipo,,,
滟,氵丰⺈巴,ziqd,,,yàn
𣽝,,ziqf,,,
濑,氵木⺈贝,ziqm,ziq,ziq,lài
瀨,氵木⺈貝,ziqn,,,lài
𣽕,,zira,,,
淅,氵木⺁丅,zirj,zir,zir,xī
𪷀,,zirj,,,
𣿏,,ziro,,,
𤄄,,ziru,,,
𪶚,,zirx,,,
𬤭,,ziry,,,
闫,门三,zism,,,yán·yàn
鹇,门木鸟,zism,,,xián
鸿,氵工鸟,zisn,zis,zis,hóng
涁,氵木彡,ziss,,,shèn
𣿘,,ziss,,,
㳩,氵工⺆亠,zisy,,,tān
淞,氵木八厶,zita,zit,zit,sōng
𣶁,,zitp,,,
漆,氵木人氺,ziua,ziu,ziu,qī
湐,氵木白,ziub,,,pò·mò
鴻,氵工鳥,ziun,,,hóng
淶,氵木人人,ziuu,,,lái
𪅍,,ziuu,,,
𭰘,,ziuu,,,
诬,讠工人,ziuy,,,wū
沐,氵木,ziv,,,mù
𤅨,,zivd,,,
𤅯,,zivd,,,
㦿,户木,zivh,,,hù·qiǎn
闲,门木,zivm,,,xián
𰿽,,zivm,,,
灪,氵木匕彡,zivs,,,yù
𤂉,,zivv,,,
𮙉,,zivy,,,
沬,氵未,ziw,,,mèi
㴤,氵木丶王,ziwe,,,
𣸴,,ziwr,,,
沭,氵木丶,ziwu,ziw,ziw,shù
𰵓,,ziwy,,,
阑,门木丷,zixm,,,lán
𣿊,,zixp,,,
涞,氵未丷,zixu,,,lái
浗,氵{于下}{四点}丶,zixw,,,qiú
谏,讠木丷,zixy,zix,zix,jiàn
𫍧,,zixy,,,
㳡,氵寸辶,zizd,,,guō
𭰚,,zjaa,,,
𤁛,,zjab,,,
𭱇,,zjaf,,,
㧁,户土厶,zjah,,,qù·hé
法,氵土厶,zjai,zj,zj,fǎ·fà
𤁅,,zjaj,,,
溘,氵土厶皿,zjam,zja,zja,kè
瀫,氵士糸殳,zjaq,,,hú
𤅉,,zjas,,,
𫍜,,zjay,,,
𤃀,,zjba,,,
𪵸,,zjbe,,,
𪫚,,zjbf,,,
𫔲,,zjbm,,,
漖,氵耂子攵,zjbp,,,jiào
涍,氵耂子,zjbz,,zjb,xiào
𣵐,,zjc,,,
沔,氵丅乚𠃌,zjcb,zjc,zjc,miǎn
𣳋,,zjco,,,
𤀺,,zjco,,,
𤅒,,zjcw,,,
𪸀,,zjdd,,,
𰜌,,zjdd,,,
𣷉,,zjdg,,,
𤄐,,zjdk,,,
𣿣,,zjdm,,,
濔,氵爾,zje,,,mǐ·nǐ
澐,氵雨二厶,zjea,,,yún
𭲽,,zjef,,,
𣺕,,zjeg,,,
𭱹,,zjeo,,,
𤄽,,zjew,,,
𰵰,,zjey,,,
𰛎,,zjf,,,
𣾼,,zjfc,,,
𭰦,,zjfg,,,
𤁟,,zjfo,,,
𣽟,,zjfq,,,
𣾱,,zjfw,,,
沽,氵古,zjg,,,gū
濡,氵雨而,zjge,,,rú
𭱤,,zjge,,,
𣼻,,zjgi,,,
𭳞,,zjgk,,,
𪷳,,zjgm,,,
𬉈,,zjgm,,,
𤂪,,zjgn,,,
𬈉,,zjgo,,,
𣾎,,zjgs,,,
𣲅,,zjgu,,,
𣶥,,zjgv,,,
诂,讠古,zjgy,,,gǔ
𤃤,,zjgz,,,
𣾲,,zjha,,,
𤃸,,zjhg,,,
灞,氵雨革月,zjhs,zjh,zjh,bà
洔,氵土寸,zjic,,,zhǐ
瀮,氵雨木木,zjii,,,lián
灀,氵雨木目,zjin,,,shuàng
濲,氵士木殳,zjiq,,,gǔ
𤒵,,zjis,,,
𭲬,,zjix,,,
诗,讠土寸,zjiy,zji,zji,shī
𤂠,,zjja,,,
嬱,氵車丅女,zjjc,,,qiàn·cán
𣴧,,zjjc,,,
䤔,氵車丅酉,zjje,,,jiàn·niú·xiàng
𥜙,,zjjf,,,
澆,氵土土兀,zjjg,,,jiāo
𣼤,,zjjg,,,
聻,氵車丅耳,zjjh,,,nǐ·jiàn
湗,氵土土寸,zjji,,,fèng
壍,氵車丅土,zjjj,,,qiàn
𤁥,,zjjj,,,
𣽼,,zjjj,,,
𰝛,,zjjj,,,
洘,氵耂丂,zjjk,,,kǎo·kào
潜,氵夫夫曰,zjjk,zjj,zjj,qián
𣋫,,zjjk,,,
闺,门土土,zjjm,,,guī
濽,氵夫夫貝,zjjn,,,zàn·cuán
𤃋,,zjjn,,,
𭟌,,zjjr,,,
㴳,氵土尤彡,zjjs,,,lǒng
㴳,,zjjs,,,
魙,氵車丅鬼,zjju,,,zhān
洼,氵土土,zjjv,,,wā
𩟗,,zjjv,,,
𨮜,,zjjv,,,
诖,讠土土,zjjy,,,guà
𰶀,,zjjy,,,
𭲗,,zjjz,,,
汅,氵丂,zjk,,,miǎn
𪳼,,zjki,,,
阇,门耂日,zjkm,,,dū·shé
㵭,氵耂日灬,zjks,,,zhǔ
㵢,氵雨田,zjkt,,,léi·lěi
渚,氵耂日,zjkv,,,zhǔ
诸,讠耂日,zjky,zjk,zjk,zhū
𬤓,,zjky,,,
𬩅,,zjkz,,,
𭱆,,zjld,,,
𩉍,,zjle,,,
𰝰,,zjle,,,
𤃍,,zjlf,,,
㪐,户犬攴,zjlh,,,lù
𬮯,,zjlm,,,
𧇦,,zjlv,,,
阖,门土皿,zjmm,zjm,zjm,hé
𭱦,,zjmm,,,
瀆,氵士罒貝,zjmn,,,dú·dòu
𭲓,,zjmr,,,
𬤒,,zjmy,,,
濇,氵土囗口,zjno,,,sè
𪷎,,zjnp,,,
𣶝,,zjnq,,,
沋,氵尤,zjo,,,yóu
𤃕,,zjod,,,
𤂌,,zjog,,,
𤅑,,zjoh,,,
濤,氵士口寸,zjoi,,,tāo
𬈅,,zjok,,,
𤄴,,zjon,,,
𤃩,,zjoo,,,
溒,氵土口𧘇,zjor,,,yuán
洁,氵士口,zjov,zjo,zjo,jié·jí
潱,氵士口䒑,zjox,,,yē
𰜍,,zjox,,,
诘,讠士口,zjoy,,,jié·jí
𫍻,,zjoy,,,
𰵎,,zjoy,,,
𪷋,,zjpe,,,
泷,氵尤丿,zjpu,zjp,zjp,lóng·shuāng
汱,氵犬,zjq,,,tài·fú·quǎn
𭱅,,zjqc,,,
𭱥,,zjqg,,,
戾,户犬,zjqh,zjq,zjq,lì
𪶏,,zjqk,,,
𬮝,,zjqm,,,
𤄮,,zjqq,,,
𣼴,,zjqq,,,
𤅮,,zjqr,,,
涜,氵士冖儿,zjqv,,,dú
漸,氵車⺁丅,zjrj,,zjr,jiàn·jiān
𣷾,,zjrj,,,
瀔,氵士禾殳,zjrq,,,gǔ
𣼳,,zjrw,,,
𢜃,,zjrx,,,
𬇨,,zjrx,,,
𬤝,,zjry,,,
𰵧,,zjry,,,
㵡,氵雨勹巳,zjsd,,,báo
㙙,氵尤彡土,zjsj,,,lǒng
瀭,氵車月刂,zjsl,,,shū
浝,氵尤彡,zjss,,,máng
𰝬,,zjss,,,
𣵒,,zjsu,,,
湖,氵古月,zjsv,zjs,zjs,hú
淕,氵土八土,zjtj,,,lù
𬮨,,zjtm,,,
𣻪,,zjtp,,,
浾,氵土{介下}八,zjtt,,,chēng
𪈯,,zjtu,,,
淩,氵土八夂,zjtv,,zjt,líng
𣾳,,zjtv,,,
瀖,氵雨隹,zjtw,,,huò
𣼭,,zjtw,,,
𰛌,,zju,,,
𬉓,,zjun,,,
𤀍,,zjus,,,
𤅷,,zjuu,,,
𦝎,,zjuu,,,
汢,氵土,zjv,,,tu
𬉮,,zjvc,,,
㳳,氵古儿,zjve,,,
𢨫,,zjvh,,,
㳣,氵耂匕,zjvi,,,
𣹡,,zjvk,,,
𬮭,,zjvm,,,
𮤬,,zjvm,,,
𤅟,,zjvo,,,
𬇾,,zjvo,,,
𭯼,,zjvo,,,
𤃲,,zjwa,,,
澪,氵雨丶龴,zjwd,,zjw,líng
𤅫,,zjwd,,,
𤀢,,zjwi,,,
渚,,zjwk,,,
𤄁,,zjwl,,,
𪷴,,zjws,,,
𪵩,,zjwu,,,
𧚚,,zjwy,,,
涬,氵土䒑十,zjxe,,,xìng
澍,氵士䒑寸,zjxi,,,shù·zhù
𣿋,,zjxi,,,
𤄵,,zjxk,,,
𣸡,,zjxm,,,
𨸌,,zjxm,,,
㵙,氵士䒑口,zjxo,,,
𭳜,,zjxq,,,
澎,氵士䒑彡,zjxs,zjx,zjx,péng
浃,氵夫丷,zjxu,,,jiā
𰵢,,zjxy,,,
𣸉,,zjxy,,,
𬤞,,zjxy,,,
澾,氵土羊辶,zjxz,,,tà
𣷌,,zjy,,,
𣼯,,zjyo,,,
𰝃,,zjyu,,,
𤁳,,zjyv,,,
𬈳,,zjyw,,,
漣,氵車辶,zjzd,,zjz,lián
漣,,zjzd,,,
𢣣,,zjzr,,,
𣺝,,zkaa,,,
𤂽,,zkaa,,,
濕,氵日幺灬,zkas,,,shī
漯,氵田糸,zkav,zka,zka,luò·tà
𣶻,,zkbd,,,
𤃑,,zkbg,,,
𭯸,,zkbu,,,
䜥,讠日廴,zkby,,,
灝,氵日小頁,zkcg,,,hào
𪶀,,zkcl,,,
阘,门曰羽,zkcm,,,tà·dá
𰿴,,zkcm,,,
𣻾,,zkcp,,,
㵣,氵曰乚欠,zkcq,,,kě·luǒ
𤂖,,zkcs,,,
溻,氵曰羽,zkcy,,,tā
谒,讠曰乚,zkcy,zkc,zkc,yè
𬤕,,zkcy,,,
𣿌,,zkcz,,,
𣼦,,zkdf,,,
𪶊,,zkdi,,,
𣸬,,zkdo,,,
𣴉,,zkdo,,,
谩,讠曰又,zkdy,zkd,zkd,mán
𤃅,,zkea,,,
𣼫,,zkeb,,,
浬,氵甲二,zkee,,zke,lǐ
戦,⺍日十戈,zkef,,,zhàn
涆,氵日干,zkeg,,,hàn
𣵡,,zkeg,,,
𤀜,,zkes,,,
単,⺍日十,zkeu,,,dān
𣶪,,zkev,,,
璗,氵日王丶,zkew,,,dàng
𬣸,,zkey,,,
𣵖,,zkfd,,,
淏,氵日天,zkft,,zkf,hào
𭱏,,zkft,,,
渨,氵田{畏下},zkfu,,,wěi·wēi
𤄗,,zkfx,,,
淂,氵日一寸,zkgi,,,dé
湜,氵日一龰,zkgl,,,shí
浉,氵丨一巾,zkgm,,,shī
灏,氵日丆贝,zkgm,zkg,zkg,hào
𰝤,,zkgm,,,
泹,氵日一,zkgu,,,dàn
㵊,氵曰耳又,zkhd,,,shěn·zhé·nà
滭,氵日龷十,zkhe,,,bì
淠,氵田丌,zkhj,zkh,zkh,pì·pèi
𣽠,,zkhl,,,
潩,氵田龷八,zkht,,,yì
𣺯,,zkhx,,,
𪶄,,zkic,,,
𣵀,,zkig,,,
涅,,zkig,,,
巣,⺍日木,zkiv,,,cháo
淉,氵日木,zkiv,,,guǒ·guàn
课,讠日木,zkiy,zki,zki,kè
㳌,氵甲,zkj,,,yā
溡,氵日土寸,zkji,,,shí
𣻞,,zkji,,,
涄,氵由丂,zkjk,,,pīng
濐,氵日耂日,zkjk,,,zhǔ
闸,门甲,zkjm,,,zhá
𰜧,,zkjo,,,
𣸋,,zkjq,,,
涅,氵日土,zkjv,zkj,zkj,niè
㶟,氵田田糸,zkka,,,lěi
𪷑,,zkke,,,
灅,氵田田土,zkkj,,,lěi
𭳸,,zkkj,,,
㵽,氵田田田,zkkk,,,duì·lěi
𭲟,,zkkk,,,
阊,门日曰,zkkm,zkk,zkk,chāng
淐,氵日曰,zkku,,,chāng
𤄭,,zklg,,,
𣽞,,zklo,,,
𭲮,,zklp,,,
𣷐,,zklu,,,
𣼮,,zklv,,,
湿,氵日〢䒑,zklx,zkl,zkl,shī
𬤊,,zkly,,,
漫,氵曰罒又,zkmd,,,màn
温,氵日皿,zkmm,zkm,zkm,wēn·yùn
𰜕,,zkmm,,,
𤀰,,zkmo,,,
澷,氵日罒方,zkmy,,,màn
滉,氵日⺌兀,zkng,,zkn,huàng·huǎng
𭳃,,zknt,,,
油,氵由,zko,,,yóu
澋,氵日口小,zkoc,,,jǐng·hòng
㶞,氵日吅{冓上},zkoh,,,nǎng
𪸈,,zkoi,,,
獣,⺍田口犬,zkoj,,,shòu
𣴪,,zkou,,,
𭲀,,zkov,,,
㵆,氵日⺧口,zkpo,,,hào·gǎo
湦,氵日生,zkps,,,shēng
洩,氵电丿,zkpu,,zkp,xiè
𣼬,,zkrj,,,
㴓,氵田心,zkrx,,,zǎi·shāi
𰝖,,zkrx,,,
𫍰,,zkry,,,
𣳑,,zks,,,
𡢈,,zksc,,,
灦,氵日灬頁,zksg,,,xiǎn
𪳷,,zksi,,,
濹,氵甲灬土,zksj,,,mè
𡑑,,zksj,,,
𡐀,,zksj,,,
𧑘,,zksl,,,
盪,氵日{两撇}皿,zksm,,,dàng·tàng
𤀄,,zksm,,,
𬈌,,zkso,,,
𢡂,,zksr,,,
𢴳,,zksr,,,
湯,氵日勹{两撇},zkss,,,tāng·shāng
渇,氵日勹匕,zksv,,,kě
渭,氵田月,zksv,,,wèi
𣷠,,zksv,,,
𮣋,,zksv,,,
燙,氵日{两撇}火,zksx,,,tàng
谓,讠田月,zksy,zks,zks,wèi
沺,氵田,zkt,,,tián
畄,⺍田,zkt,,,liú
瀑,氵日八氺,zkta,zkt,zkt,pù·bào
㧂,户田,zkth,,,tián
𰿭,,zktm,,,
溭,氵田八夂,zktv,,,zé
𤃵,,zkty,,,
汩,氵曰,zku,,,gǔ·yù
𣹈,,zkub,,,
渴,氵曰人乚,zkuc,,,kě
𰿥,,zkum,,,
𭳠,,zkun,,,
𣽞,,zkuo,,,
汨,氵日,zkv,,,mì
混,氵日比,zkvb,,,hùn·hún
𣼔,,zkvb,,,
间,门日,zkvm,zk,zk,jiān·jiàn
𰴘,,zkvm,,,
𰿲,,zkvm,,,
昶,永日,zkvo,,,chǎng
𣽙,,zkvs,,,
𮭓,,zkvu,,,
𭱬,,zkvv,,,
𤃞,,zkvv,,,
谡,讠田夂,zkvy,,,sù
𣺂,,zkwc,,,
㳛,氵申丶,zkwu,,,yú·yóu
𭳂,,zkxc,,,
溿,氵田丷キ,zkxf,,zkx,pàn
湡,氵禺,zky,,,yú
𣸭,,zkyl,,,
䦸,门禺,zkym,,,
渂,氵日文,zkyw,,zky,wèn·mín
𤅦,,zlak,,,
𣱶,,zlb,,,
𣷑,,zlbc,,,
𣸚,,zlbe,,,
𣲁,,zlbi,,,
𣵕,,zlbl,,,
讣,讠卜,zlby,zlb,zlb,fù
𤁧,,zlc,,,
淑,氵上小又,zlcd,zlc,zlc,shū·shú
𤂔,,zlcg,,,
𰜓,,zlci,,,
𣶭,,zlcl,,,
渉,氵止小丿,zlcp,,,shè
𰛧,,zlcx,,,
𬈋,,zldm,,,
𪷃,,zldn,,,
𣲈,,zldo,,,
泸,氵⺊尸,zldv,zld,zld,lú
澯,氵⺊又米,zldx,,,càn
𰵴,,zldy,,,
𤀾,,zleh,,,
渄,氵非,zlf,,,fēi
扉,户非,zlfh,,,fēi
𪭚,,zlfh,,,
𬮷,,zlfm,,,
诽,讠非,zlfy,zlf,zlf,fěi
𤂴,,zlgf,,,
𤁴,,zlgl,,,
濒,氵止丆贝,zlgm,,,bīn
濊,氵止一{步下},zlgn,,,huì·huò
澽,氵虍豕,zlgs,,,jù
𣴸,,zlgt,,,
谑,讠虍一,zlgy,zlg,zlg,xuè
𧮝,,zlgy,,,
灇,氵〢耳又,zlhd,,,cóng
𣻋,,zlhd,,,
𭳖,,zlhd,,,
𤃊,,zlhe,,,
𭱐,,zlhl,,,
渱,氵虫工,zlig,,,hóng·gòng
𬤙,,zliy,,,
濧,氵〢土寸,zlji,,,duì
𪷓,,zlkc,,,
𰛿,,zlkd,,,
灗,氵虫日一,zlkg,,,shàn
𤅊,,zlkj,,,
瀘,氵虍田皿,zlkm,,,lú
濾,氵虍田心,zlkr,,,lǜ
𤄦,,zlkr,,,
濾,,zlkr,,,
𬉜,,zlks,,,
𣾝,,zlkv,,,
𣵔,,zlkv,,,
𰵳,,zlky,,,
淖,氵⺊早,zlkz,zlk,zlk,nào·chuò·zhuō
滷,氵鹵,zll,,,lǔ
𣳓,,zllb,,,
瀣,氵⺊非一,zllg,zll,zll,xiè
澁,氵止止止,zlll,,,sè
𤅱,,zllm,,,
𣶵,,zllu,,,
𰝆,,zllv,,,
𭱪,,zlma,,,
浈,氵⺊贝,zlmb,zlm,zlm,zhēn
𣸎,,zlmd,,,
𣴯,,zlmj,,,
𭱎,,zlmm,,,
𭱩,,zlmm,,,
𰜐,,zlmv,,,
𫞜,,zlmx,,,
𣷶,,zlna,,,
湞,氵⺊貝,zlnb,,,zhēn
瀕,氵止{步下}頁,zlng,,,bīn
𣻐,,zlnq,,,
𰛮,,zlnt,,,
涉,氵止{步下},zlnu,zln,zln,shè
𣻶,,zlnv,,,
𭱼,,zlnv,,,
𣶓,,zlnv,,,
𫍹,,zlny,,,
𡝫,,zloc,,,
澞,氵虍口天,zlof,,,yú
扂,户⺊口,zloh,,,diàn
惉,氵⺊口心,zlor,,,zhān
𤊁,,zlos,,,
𣸾,,zlos,,,
沾,氵⺊口,zlov,zlo,zlo,zhān
𧮪,,zloy,,,
𣲏,,zlp,,,
𤂈,,zlpi,,,
滥,氵〢𠂉皿,zlpm,zlp,zlp,làn
